timestamp,protocol,experiment,attack_mode,rep,asr,duration,exit_code,NUM_NODES,ATTACKER_RATIO,SPECULATIVE_P_MAX,SLUGGISH_TIMEOUT_MULTIPLIER,SLUGGISH_MULTIPLIER,DAG_STATE_CACHED_ROUNDS,SYNC_TIMEOUT_MS,GC_DEPTH,LATENCY_JITTER,LATENCY_MS,JITTER_MS,HEADER_SIZE,MAX_HEADER_DELAY,BATCH_SIZE,MAX_BATCH_DELAY,NUM_WORKERS,WAVE_LENGTH,NUMBER_OF_LEADERS,SPECULATIVE_STRATEGY,EXCLUSION_PROBABILITY,HYBRID_EXCLUSION,SIMPLE_EXCLUSION_PROB,VICTIM_RATIO
2026-02-02T00:08:23.892527,bullshark,defense_gc,speculative,4,87.9,80.59562110900879,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T00:09:45.847523,bullshark,defense_gc,speculative,5,91.2,81.89881730079651,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-02T00:11:14.047026,bullshark,env_latency,speculative,1,77.6,88.14396405220032,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T00:12:40.829922,bullshark,env_latency,speculative,2,78.8,86.72788166999817,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T00:14:07.342810,bullshark,env_latency,speculative,3,82.2,86.45985770225525,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T00:15:37.029491,bullshark,env_latency,speculative,4,78.3,89.63698363304138,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T00:17:05.724894,bullshark,env_latency,speculative,5,80.3,88.63957262039185,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-02T00:18:58.537934,bullshark,env_latency,speculative,1,80.0,112.75465440750122,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T00:20:50.913252,bullshark,env_latency,speculative,2,78.8,112.31648278236389,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T00:22:40.194625,bullshark,env_latency,speculative,3,83.1,109.22654843330383,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T00:24:30.810863,bullshark,env_latency,speculative,4,82.0,110.5595211982727,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T00:26:21.043911,bullshark,env_latency,speculative,5,78.6,110.17764949798584,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-02T00:28:42.677705,bullshark,env_latency,speculative,1,76.5,141.57823514938354,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T00:31:08.227302,bullshark,env_latency,speculative,2,81.0,145.49262881278992,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T00:33:29.568127,bullshark,env_latency,speculative,3,76.7,141.28502106666565,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T00:35:52.581455,bullshark,env_latency,speculative,4,78.9,142.96285724639893,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T00:38:18.918252,bullshark,env_latency,speculative,5,78.7,146.27929592132568,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-02T00:39:40.341834,bullshark,offense_speculative,speculative,2,94.6,81.36679792404175,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:41:02.342682,bullshark,offense_speculative,speculative,3,90.2,81.9432590007782,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:42:22.606044,bullshark,offense_speculative,speculative,4,91.5,80.20998239517212,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:43:43.100013,bullshark,offense_speculative,speculative,5,94.8,80.43941497802734,0,,,5,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:45:03.141648,bullshark,offense_speculative,speculative,2,80.2,79.98869347572327,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:46:25.619457,bullshark,offense_speculative,speculative,3,87.2,82.42552900314331,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:47:47.387243,bullshark,offense_speculative,speculative,4,93.6,81.71256804466248,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:49:09.582058,bullshark,offense_speculative,speculative,5,91.6,82.13892221450806,0,,,20,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:50:32.575245,bullshark,offense_speculative,speculative,2,94.6,82.93526434898376,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:51:55.054115,bullshark,offense_speculative,speculative,3,92.8,82.42849326133728,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:53:18.716138,bullshark,offense_speculative,speculative,4,89.0,83.60216951370239,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:54:42.106028,bullshark,offense_speculative,speculative,5,91.4,83.33359742164612,0,,,50,,,,,,,,,,,,,,,,,,,,
2026-02-01T18:01:03.005425,bullshark,scaling,sluggish,1,91.4,528.2146079540253,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T18:09:05.808768,bullshark,scaling,sluggish,2,94.1,482.7365839481354,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T18:16:53.322925,bullshark,scaling,sluggish,3,92.0,467.4460873603821,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T18:24:42.512805,bullshark,scaling,sluggish,4,83.0,469.1229214668274,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T18:33:13.572939,bullshark,scaling,sluggish,5,87.3,510.99078130722046,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T18:53:27.844469,bullshark,scaling,sluggish,1,95.7,1214.1598811149597,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T19:14:20.771467,bullshark,scaling,sluggish,2,95.0,1252.8041532039642,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T19:35:57.158454,bullshark,scaling,sluggish,3,95.6,1296.2602450847626,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T19:56:50.369836,bullshark,scaling,sluggish,4,93.2,1253.0838947296143,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T20:18:20.497539,bullshark,scaling,sluggish,5,93.9,1290.000385761261,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T21:09:01.886946,bullshark,scaling,sluggish,1,96.4,3041.157171726227,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T21:58:50.134994,bullshark,scaling,sluggish,2,96.6,2908.499354124069,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T22:44:46.058526,bullshark,scaling,sluggish,3,96.2,2755.6839396953583,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:32:21.082687,bullshark,scaling,sluggish,4,96.5,2854.7907795906067,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:22:42.709963,bullshark,scaling,sluggish,5,96.2,3021.3922102451324,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T14:13:03.264013,bullshark,defense_memory,sluggish,1,90.8,682.2295010089874,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T14:25:28.386183,bullshark,defense_memory,sluggish,2,94.1,744.9765870571136,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T14:37:42.345688,bullshark,defense_memory,sluggish,3,92.4,733.8202095031738,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T14:49:12.848569,bullshark,defense_memory,sluggish,4,93.0,690.3466985225677,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T15:01:36.974730,bullshark,defense_memory,sluggish,5,92.1,743.9603092670441,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T15:14:43.321887,bullshark,defense_memory,sluggish,1,95.1,786.1900005340576,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T15:27:19.940297,bullshark,defense_memory,sluggish,2,94.1,756.4653398990631,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T15:41:03.021969,bullshark,defense_memory,sluggish,3,93.2,822.915825843811,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T15:55:06.372436,bullshark,defense_memory,sluggish,4,95.8,843.1833951473236,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T16:08:12.957899,bullshark,defense_memory,sluggish,5,94.0,786.4048516750336,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T16:21:46.870749,bullshark,defense_memory,sluggish,1,94.1,813.734587430954,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T16:34:40.158390,bullshark,defense_memory,sluggish,2,94.5,773.1254050731659,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T16:47:56.701125,bullshark,defense_memory,sluggish,3,94.2,796.3983724117279,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T17:01:01.066312,bullshark,defense_memory,sluggish,4,94.3,784.2083773612976,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T17:14:53.774666,bullshark,defense_memory,sluggish,5,93.6,832.5458142757416,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T17:27:36.906181,bullshark,defense_memory,sluggish,1,92.2,762.9674212932587,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T17:40:43.536526,bullshark,defense_memory,sluggish,2,90.8,786.4644870758057,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T17:54:33.378268,bullshark,defense_memory,sluggish,3,93.6,829.6740658283234,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T18:08:30.546500,bullshark,defense_memory,sluggish,4,93.1,837.0073611736298,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T18:22:14.731688,bullshark,defense_memory,sluggish,5,95.2,823.9988970756531,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T18:35:39.947337,bullshark,defense_network,sluggish,1,94.9,805.061017036438,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T18:48:52.992710,bullshark,defense_network,sluggish,2,94.3,792.87681889534,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T19:03:07.374624,bullshark,defense_network,sluggish,3,92.0,854.1996939182281,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T19:16:10.376287,bullshark,defense_network,sluggish,4,92.6,782.8271458148956,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T20:30:02.796739,bullshark,defense_network,sluggish,5,95.0,749.9612264633179,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T20:43:51.784379,bullshark,defense_network,sluggish,1,94.2,828.8087019920349,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T20:56:38.290574,bullshark,defense_network,sluggish,2,93.4,766.3351652622223,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T21:09:34.679525,bullshark,defense_network,sluggish,3,92.7,776.2286388874054,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T21:22:23.260281,bullshark,defense_network,sluggish,4,93.9,768.4101731777191,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T21:36:12.533284,bullshark,defense_network,sluggish,5,92.7,829.104519367218,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T21:49:59.070609,bullshark,defense_network,sluggish,1,94.3,826.3772675991058,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T22:03:35.064130,bullshark,defense_network,sluggish,2,92.2,815.8199727535248,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T22:17:22.221463,bullshark,defense_network,sluggish,3,92.8,826.9826149940491,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T22:30:36.287688,bullshark,defense_network,sluggish,4,94.8,793.9113597869873,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T22:43:32.074583,bullshark,defense_network,sluggish,5,91.7,775.6041226387024,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T22:56:28.888551,bullshark,defense_gc,sluggish,1,93.0,776.6499183177948,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T23:09:30.330513,bullshark,defense_gc,sluggish,2,93.2,781.2876439094543,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T23:23:34.706884,bullshark,defense_gc,sluggish,3,94.9,844.2153556346893,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T23:36:47.985960,bullshark,defense_gc,sluggish,4,94.8,793.0892336368561,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T23:49:17.943231,bullshark,defense_gc,sluggish,5,93.2,749.7897613048553,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-03T00:02:40.248664,bullshark,defense_gc,sluggish,1,94.4,802.1530396938324,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-03T00:14:42.012511,bullshark,defense_gc,sluggish,2,92.8,721.6082947254181,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-03T00:28:52.341185,bullshark,defense_gc,sluggish,3,93.5,850.1519584655762,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-03T00:41:46.928359,bullshark,defense_gc,sluggish,4,91.6,774.4210031032562,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-03T00:55:00.079594,bullshark,defense_gc,sluggish,5,92.9,792.987386226654,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-03T01:08:28.563503,bullshark,defense_gc,sluggish,1,94.1,808.3195559978485,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-03T01:21:56.928786,bullshark,defense_gc,sluggish,2,95.5,808.1986045837402,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-03T01:35:18.566182,bullshark,defense_gc,sluggish,3,94.3,801.4809358119965,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-03T01:48:46.987045,bullshark,defense_gc,sluggish,4,93.3,808.2600634098053,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-03T02:02:59.125045,bullshark,defense_gc,sluggish,5,92.7,851.9690372943878,0,,,,,,,,50,,,,,,,,,,,,,,,
2026-02-03T02:17:27.247774,bullshark,env_latency,sluggish,1,95.0,867.959032535553,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-03T02:30:43.563111,bullshark,env_latency,sluggish,2,94.9,796.1462488174438,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-03T02:44:56.942996,bullshark,env_latency,sluggish,3,94.3,853.2151424884796,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-03T02:58:58.799167,bullshark,env_latency,sluggish,4,95.0,841.6891062259674,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-03T03:13:13.119070,bullshark,env_latency,sluggish,5,95.3,854.1431667804718,0,,,,,,,,,50ms 10ms,,,,,,,,,,,,,,
2026-02-03T03:27:40.994755,bullshark,env_latency,sluggish,1,96.3,867.7220849990845,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-03T03:43:08.455722,bullshark,env_latency,sluggish,2,95.0,927.2908759117126,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-03T03:58:09.805344,bullshark,env_latency,sluggish,3,94.0,901.1767315864563,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-03T04:13:09.465876,bullshark,env_latency,sluggish,4,95.9,899.4853539466858,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-03T04:26:07.412377,bullshark,env_latency,sluggish,5,95.8,777.7699339389801,0,,,,,,,,,150ms 30ms,,,,,,,,,,,,,,
2026-02-03T04:43:13.717776,bullshark,env_latency,sluggish,1,96.3,1026.1426644325256,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-03T04:58:10.123672,bullshark,env_latency,sluggish,2,95.5,896.2434043884277,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-03T05:12:34.216746,bullshark,env_latency,sluggish,3,95.8,863.9302961826324,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-03T05:27:37.818658,bullshark,env_latency,sluggish,4,94.0,903.4423642158508,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-03T05:42:31.462479,bullshark,env_latency,sluggish,5,94.5,893.4824273586273,0,,,,,,,,,300ms 50ms,,,,,,,,,,,,,,
2026-02-03T05:52:49.363677,bullshark,offense_sluggish,sluggish,1,93.8,617.7481858730316,0,,,,1.5,,,,,,,,,,,,,,,,,,,
2026-02-03T06:03:04.174063,bullshark,offense_sluggish,sluggish,2,93.6,614.6757731437683,0,,,,1.5,,,,,,,,,,,,,,,,,,,
2026-02-03T06:13:40.516765,bullshark,offense_sluggish,sluggish,3,93.7,636.1899800300598,0,,,,1.5,,,,,,,,,,,,,,,,,,,
2026-02-03T06:24:04.183479,bullshark,offense_sluggish,sluggish,4,90.7,623.49786901474,0,,,,1.5,,,,,,,,,,,,,,,,,,,
2026-02-03T06:35:06.820934,bullshark,offense_sluggish,sluggish,5,92.7,662.4839663505554,0,,,,1.5,,,,,,,,,,,,,,,,,,,
2026-02-03T06:48:43.199512,bullshark,offense_sluggish,sluggish,1,93.3,816.2123160362244,0,,,,2.0,,,,,,,,,,,,,,,,,,,
2026-02-03T07:02:22.307188,bullshark,offense_sluggish,sluggish,2,94.1,818.9452831745148,0,,,,2.0,,,,,,,,,,,,,,,,,,,
2026-02-03T07:15:42.259597,bullshark,offense_sluggish,sluggish,3,88.0,799.797732591629,0,,,,2.0,,,,,,,,,,,,,,,,,,,
2026-02-03T07:29:08.746099,bullshark,offense_sluggish,sluggish,4,90.6,806.3239991664886,0,,,,2.0,,,,,,,,,,,,,,,,,,,
2026-02-03T07:42:12.242680,bullshark,offense_sluggish,sluggish,5,92.4,783.32457447052,0,,,,2.0,,,,,,,,,,,,,,,,,,,
2026-02-03T08:05:18.532056,bullshark,offense_sluggish,sluggish,1,92.9,1386.140108346939,0,,,,5.0,,,,,,,,,,,,,,,,,,,
2026-02-03T08:30:10.916987,bullshark,offense_sluggish,sluggish,2,96.3,1492.2093958854675,0,,,,5.0,,,,,,,,,,,,,,,,,,,
2026-02-03T08:52:27.480731,bullshark,offense_sluggish,sluggish,3,91.8,1336.3716270923615,0,,,,5.0,,,,,,,,,,,,,,,,,,,
2026-02-03T09:14:43.045572,bullshark,offense_sluggish,sluggish,4,94.2,1335.3921036720276,0,,,,5.0,,,,,,,,,,,,,,,,,,,
2026-02-03T09:35:17.506348,bullshark,offense_sluggish,sluggish,5,95.3,1234.2981610298157,0,,,,5.0,,,,,,,,,,,,,,,,,,,
2026-02-01T22:58:41.734875,mevsui,scaling,fissure,1,92.9,80.43053960800171,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T22:59:58.799003,mevsui,scaling,fissure,2,87.2,77.00809788703918,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:01:18.266753,mevsui,scaling,fissure,3,93.0,79.41162180900574,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:02:37.716264,mevsui,scaling,fissure,4,91.2,79.38747811317444,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:03:55.205378,mevsui,scaling,fissure,5,68.1,77.43330812454224,0,13,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:05:13.242610,mevsui,scaling,fissure,1,91.5,77.96127414703369,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:06:31.665065,mevsui,scaling,fissure,2,91.8,78.33488750457764,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:07:51.421433,mevsui,scaling,fissure,3,92.9,79.67043018341064,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:09:10.639267,mevsui,scaling,fissure,4,94.5,79.12890863418579,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:10:29.919680,mevsui,scaling,fissure,5,85.5,79.18375372886658,0,25,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:12:16.245320,mevsui,scaling,fissure,1,84.0,106.17076683044434,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:14:01.279697,mevsui,scaling,fissure,2,83.4,104.85561943054199,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:15:41.090030,mevsui,scaling,fissure,3,85.7,99.63360047340393,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:17:23.541989,mevsui,scaling,fissure,4,85.5,102.27224016189575,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:19:07.975083,mevsui,scaling,fissure,5,83.3,104.25759267807007,0,50,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:32:32.529733,mevsui,scaling,fissure,1,88.5,804.1362941265106,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:44:59.334560,mevsui,scaling,fissure,2,90.1,746.2411241531372,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-01T23:53:59.724882,mevsui,scaling,fissure,3,88.0,539.8619754314423,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:05:33.745239,mevsui,scaling,fissure,4,86.0,693.4645481109619,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:20:18.561989,mevsui,scaling,fissure,5,83.1,884.2915740013123,0,100,,,,,,,,,,,,,,,,,,,,,,
2026-02-02T00:21:37.350849,mevsui,defense_memory,fissure,1,87.9,78.62597560882568,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T00:22:58.367500,mevsui,defense_memory,fissure,2,92.7,80.95832824707031,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T00:24:15.686761,mevsui,defense_memory,fissure,3,83.4,77.26613020896912,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T00:25:34.829383,mevsui,defense_memory,fissure,4,94.3,79.08058500289917,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T00:26:54.869264,mevsui,defense_memory,fissure,5,90.4,79.97248339653015,0,,,,,,1,,,,,,,,,,,,,,,,,
2026-02-02T00:28:15.594655,mevsui,defense_memory,fissure,1,93.5,80.65602207183838,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T00:29:35.859233,mevsui,defense_memory,fissure,2,91.8,80.19843578338623,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T00:30:55.878645,mevsui,defense_memory,fissure,3,92.0,79.95222544670105,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T00:32:16.175090,mevsui,defense_memory,fissure,4,94.8,80.22931671142578,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T00:33:36.618269,mevsui,defense_memory,fissure,5,88.7,80.37458682060242,0,,,,,,2,,,,,,,,,,,,,,,,,
2026-02-02T00:34:56.908746,mevsui,defense_memory,fissure,1,94.8,80.22254824638367,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T00:36:16.817507,mevsui,defense_memory,fissure,2,92.0,79.84279584884644,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T00:37:35.576719,mevsui,defense_memory,fissure,3,82.9,78.69510579109192,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T00:38:54.295224,mevsui,defense_memory,fissure,4,92.3,78.65551829338074,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T00:40:14.743648,mevsui,defense_memory,fissure,5,91.6,80.38112330436707,0,,,,,,5,,,,,,,,,,,,,,,,,
2026-02-02T00:41:34.440785,mevsui,defense_memory,fissure,1,94.8,79.62855696678162,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T00:42:54.916220,mevsui,defense_memory,fissure,2,93.2,80.40623545646667,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T00:44:15.483704,mevsui,defense_memory,fissure,3,93.8,80.50109195709229,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T00:45:36.081767,mevsui,defense_memory,fissure,4,90.9,80.52932858467102,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T00:46:56.164586,mevsui,defense_memory,fissure,5,89.8,80.02408599853516,0,,,,,,20,,,,,,,,,,,,,,,,,
2026-02-02T00:48:17.500307,mevsui,defense_network,fissure,1,94.0,81.26718068122864,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T00:49:37.411638,mevsui,defense_network,fissure,2,93.9,79.84295153617859,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T00:50:57.631774,mevsui,defense_network,fissure,3,92.2,80.15400338172913,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T00:52:18.815789,mevsui,defense_network,fissure,4,93.6,81.11541819572449,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T00:53:39.622798,mevsui,defense_network,fissure,5,93.0,80.73746466636658,0,,,,,,,500,,,,,,,,,,,,,,,,
2026-02-02T00:54:59.644958,mevsui,defense_network,fissure,1,94.8,79.95423316955566,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T00:56:20.101265,mevsui,defense_network,fissure,2,94.6,80.38660526275635,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T00:57:39.946349,mevsui,defense_network,fissure,3,93.1,79.77700161933899,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T00:59:00.702851,mevsui,defense_network,fissure,4,94.0,80.68573522567749,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T01:00:20.278688,mevsui,defense_network,fissure,5,92.0,79.51071834564209,0,,,,,,,2000,,,,,,,,,,,,,,,,
2026-02-02T01:01:40.346041,mevsui,defense_network,fissure,1,94.7,79.9993348121643,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T01:03:00.254433,mevsui,defense_network,fissure,2,90.4,79.84580111503601,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T01:04:19.241813,mevsui,defense_network,fissure,3,90.3,78.9216537475586,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T01:05:39.263876,mevsui,defense_network,fissure,4,83.4,79.95349454879761,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T01:06:59.054167,mevsui,defense_network,fissure,5,90.8,79.72381544113159,0,,,,,,,5000,,,,,,,,,,,,,,,,
2026-02-02T01:08:18.873099,mevsui,defense_gc,fissure,1,93.1,79.7525520324707,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T01:09:36.893949,mevsui,defense_gc,fissure,2,82.6,77.9581503868103,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T01:10:55.166646,mevsui,defense_gc,fissure,3,85.7,78.21224904060364,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T01:12:15.018970,mevsui,defense_gc,fissure,4,94.7,79.78422021865845,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T01:13:35.183146,mevsui,defense_gc,fissure,5,94.7,80.10393452644348,0,,,,,,,,5,,,,,,,,,,,,,,,
2026-02-02T01:14:56.851439,mevsui,defense_gc,fissure,1,94.8,81.59823489189148,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T01:16:16.574750,mevsui,defense_gc,fissure,2,92.0,79.65629005432129,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T01:17:34.515924,mevsui,defense_gc,fissure,3,87.3,77.87464642524719,0,,,,,,,,10,,,,,,,,,,,,,,,
2026-02-02T13:07:01.286236,mevsui,defense_gc,fissure,4,94.6,79.82426357269287,0,,,,,,,,10,,,,,,,,,,,,,,,
